time,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17
8.283333,2.003060,2.003483,1.974322,2.041377,2.009270,1.979519,2.000380,1.959118,0.170136,1.641165,0.325109,0.462048,0.043693,0.052450,1.363937,0.045104,0.333714
8.300000,2.003066,2.003503,1.973293,2.040831,2.009220,1.979548,2.000371,1.958856,0.170187,1.643693,0.327263,0.461429,0.043729,0.052570,1.364930,0.045430,0.327034
8.316667,2.002860,2.003489,1.972142,2.040427,2.009217,1.980035,2.000355,1.959728,0.174164,1.646514,0.328521,0.459664,0.043798,0.052756,1.365620,0.045530,0.320299
8.333333,2.002148,2.003450,1.971340,2.039863,2.009202,1.980126,2.000355,1.961019,0.179497,1.633445,0.325530,0.461936,0.043721,0.052718,1.374513,0.045860,0.315598
8.350000,2.001340,2.003407,1.970660,2.039444,2.009192,1.979753,2.000375,1.962535,0.185214,1.621160,0.321652,0.464348,0.043521,0.052460,1.383925,0.046373,0.311938
8.366667,2.000490,2.003353,1.969820,2.039197,2.009194,1.979054,2.000414,1.964041,0.190132,1.614219,0.317493,0.466746,0.043319,0.052223,1.391725,0.046999,0.307729
8.383333,1.999887,2.003306,1.968746,2.039420,2.009174,1.978538,2.000441,1.965498,0.187717,1.622434,0.314131,0.461147,0.043248,0.052152,1.396210,0.047655,0.301948
8.400000,1.999699,2.003280,1.968187,2.039107,2.009152,1.978256,2.000472,1.966794,0.186832,1.615949,0.312268,0.458545,0.043203,0.052076,1.397095,0.048004,0.298754
8.416667,1.999762,2.003320,1.967237,2.039039,2.009124,1.977910,2.000509,1.968146,0.185572,1.615940,0.311366,0.457332,0.043138,0.051889,1.395316,0.047994,0.303132
8.433333,1.999900,2.003455,1.965666,2.039038,2.009028,1.976583,2.000552,1.969320,0.182652,1.618514,0.310997,0.457231,0.043083,0.051673,1.392341,0.047408,0.318735
8.450000,2.000016,2.003703,1.964796,2.038995,2.009088,1.976372,2.000598,1.969711,0.178464,1.621333,0.311300,0.457010,0.043034,0.051533,1.389695,0.046584,0.338064
8.466667,2.000078,2.003941,1.965549,2.039392,2.009279,1.976757,2.000581,1.969378,0.174018,1.623562,0.317846,0.456611,0.043055,0.051706,1.388289,0.045810,0.357091
8.483333,2.000452,2.004063,1.967445,2.039499,2.009513,1.977377,2.000564,1.968753,0.171201,1.614586,0.325831,0.456199,0.043106,0.051955,1.387462,0.045269,0.370157
8.500000,2.000629,2.004138,1.968798,2.039567,2.009665,1.978007,2.000549,1.967958,0.169012,1.605212,0.329710,0.455852,0.043178,0.052384,1.369132,0.044860,0.380440
8.516667,2.000415,2.004062,1.969805,2.039639,2.009464,1.978164,2.000545,1.966998,0.167509,1.596255,0.323135,0.442535,0.043301,0.052595,1.348734,0.044863,0.380321
8.533333,1.999655,2.003805,1.970767,2.039729,2.009298,1.977823,2.000532,1.966045,0.166359,1.587756,0.322759,0.428084,0.043595,0.053009,1.337508,0.044988,0.370622
8.550000,1.999158,2.003556,1.971929,2.040018,2.009136,1.977374,2.000506,1.965166,0.167089,1.578673,0.320255,0.419422,0.043842,0.053410,1.331497,0.044941,0.362012
8.566667,1.998888,2.003520,1.972822,2.040230,2.009229,1.977156,2.000490,1.964666,0.167446,1.574590,0.319886,0.414983,0.043972,0.053622,1.328330,0.044919,0.356414
8.583333,1.998748,2.003528,1.973095,2.040885,2.009275,1.977043,2.000483,1.964400,0.166895,1.587063,0.319950,0.412623,0.044036,0.053729,1.326635,0.045191,0.348386
8.600000,1.999056,2.003559,1.972416,2.041039,2.009301,1.976974,2.000476,1.964255,0.165118,1.600975,0.320183,0.411347,0.044058,0.053777,1.325808,0.045323,0.346071
8.616667,1.999127,2.003568,1.971587,2.040995,2.009237,1.976608,2.000515,1.963383,0.163203,1.609321,0.320731,0.410690,0.044026,0.053755,1.329746,0.045705,0.343858
8.633333,1.998897,2.003571,1.970580,2.040393,2.009186,1.976399,2.000546,1.962325,0.163425,1.610668,0.321529,0.412570,0.043945,0.053786,1.335988,0.046333,0.339926
8.650000,1.998766,2.003579,1.969406,2.039919,2.009079,1.977051,2.000563,1.962225,0.167010,1.612499,0.317373,0.420982,0.043823,0.053913,1.339534,0.046644,0.334772
8.666667,1.998725,2.003703,1.968464,2.039356,2.008994,1.977575,2.000577,1.963379,0.170511,1.606583,0.312311,0.424335,0.043772,0.053994,1.340048,0.046750,0.333224
8.683333,1.998321,2.003801,1.967651,2.038766,2.008965,1.977474,2.000633,1.964652,0.173983,1.592127,0.307394,0.427542,0.043769,0.054003,1.339971,0.046897,0.332293
8.700000,1.997850,2.003857,1.966606,2.038044,2.008949,1.976909,2.000700,1.965952,0.178445,1.573830,0.302670,0.430303,0.043756,0.054033,1.339948,0.046950,0.330666
8.716667,1.997330,2.004050,1.965354,2.038162,2.008938,1.976229,2.000744,1.966910,0.183993,1.569859,0.298850,0.432655,0.043727,0.054107,1.340159,0.046968,0.333182
8.733333,1.997050,2.004258,1.964308,2.038183,2.008928,1.975879,2.000769,1.967415,0.187501,1.567530,0.296933,0.434065,0.043714,0.054141,1.340850,0.046819,0.339116
8.750000,1.996939,2.004296,1.962493,2.038121,2.008855,1.975079,2.000804,1.967691,0.189079,1.567888,0.295902,0.435112,0.043712,0.054153,1.340346,0.046738,0.342412
8.766667,1.996997,2.004462,1.960790,2.037917,2.008734,1.973568,2.000862,1.967837,0.188119,1.572913,0.295463,0.436174,0.043641,0.054011,1.337338,0.046226,0.358409
8.783333,1.997028,2.004687,1.959998,2.037685,2.008797,1.973007,2.000925,1.967278,0.183793,1.576450,0.295743,0.436684,0.043589,0.053927,1.335570,0.045456,0.379912
8.800000,1.997507,2.004830,1.961341,2.037177,2.008994,1.973525,2.000943,1.966522,0.180835,1.566242,0.301912,0.436575,0.043625,0.054119,1.334552,0.044971,0.393990
8.816667,1.998435,2.004862,1.963095,2.036961,2.009228,1.974168,2.000941,1.965590,0.178391,1.555502,0.309486,0.436345,0.043694,0.054376,1.333878,0.044640,0.402787
8.833333,1.998682,2.004731,1.964797,2.037042,2.009451,1.974665,2.000939,1.964556,0.176744,1.545537,0.316454,0.436144,0.043789,0.054896,1.310845,0.044758,0.398241
8.850000,1.998851,2.004527,1.966049,2.037113,2.009269,1.974817,2.000939,1.963432,0.175687,1.535859,0.312175,0.420721,0.044075,0.055179,1.295481,0.045053,0.388318
8.866667,1.999120,2.004426,1.966878,2.037239,2.009040,1.974573,2.000934,1.962304,0.175824,1.526813,0.309293,0.405912,0.044443,0.055552,1.286997,0.045083,0.386022
8.883333,1.998669,2.004380,1.967616,2.037284,2.008964,1.974101,2.000905,1.961223,0.176665,1.517054,0.304738,0.397426,0.044725,0.055930,1.282620,0.045014,0.382923
8.900000,1.998377,2.004365,1.968071,2.037329,2.009091,1.973522,2.000892,1.960598,0.177331,1.511917,0.302434,0.393176,0.044878,0.056141,1.280138,0.045019,0.380197
8.916667,1.998170,2.004400,1.968122,2.037806,2.009150,1.973207,2.000886,1.960268,0.177118,1.523908,0.301283,0.390917,0.044956,0.056314,1.272909,0.045299,0.373525
8.933333,1.998166,2.004465,1.967532,2.038154,2.009128,1.973033,2.000879,1.960089,0.176693,1.537059,0.301073,0.389700,0.044988,0.056429,1.266330,0.045510,0.370138
8.950000,1.998319,2.004534,1.966529,2.038281,2.009060,1.972455,2.000956,1.958910,0.175970,1.545494,0.301685,0.389076,0.045006,0.056539,1.262834,0.045540,0.371231
8.966667,1.998280,2.004564,1.965863,2.038418,2.009002,1.972461,2.001011,1.957376,0.177939,1.555383,0.301133,0.393964,0.044956,0.056689,1.266276,0.045705,0.368968
8.983333,1.998092,2.004582,1.965044,2.038184,2.008913,1.973136,2.001047,1.957221,0.182100,1.560299,0.297298,0.401763,0.044817,0.056740,1.273205,0.046047,0.365537
9.000000,1.997994,2.004595,1.964157,2.037889,2.008846,1.973842,2.001067,1.958554,0.186353,1.557945,0.292542,0.404438,0.044746,0.056739,1.277224,0.046304,0.361439
9.016667,1.997859,2.004582,1.963741,2.037846,2.008802,1.973798,2.001132,1.960053,0.191092,1.550433,0.287929,0.407104,0.044648,0.056683,1.277958,0.046561,0.357356
9.033333,1.997414,2.004517,1.962816,2.038144,2.008778,1.973225,2.001199,1.961584,0.190489,1.558422,0.283593,0.408747,0.044651,0.056693,1.278187,0.046876,0.351093
9.050000,1.997090,2.004466,1.961755,2.038683,2.008752,1.972571,2.001254,1.962690,0.184845,1.577426,0.279774,0.410534,0.044704,0.056841,1.277558,0.047100,0.344288
9.066667,1.996924,2.004437,1.961201,2.038912,2.008737,1.972207,2.001287,1.963288,0.181025,1.588200,0.277815,0.411745,0.044735,0.056910,1.277919,0.047226,0.340458
9.083333,1.996881,2.004378,1.960179,2.039027,2.008672,1.971307,2.001321,1.963887,0.178773,1.594246,0.276752,0.412723,0.044755,0.056924,1.277101,0.047299,0.338366
9.100000,1.996999,2.004337,1.958521,2.039029,2.008574,1.969731,2.001380,1.964809,0.174296,1.598366,0.276352,0.413665,0.044771,0.056882,1.273004,0.046955,0.345119
9.116667,1.997064,2.004439,1.957578,2.039014,2.008634,1.969090,2.001451,1.964323,0.166813,1.604587,0.276657,0.414152,0.044720,0.056803,1.270727,0.046450,0.357671
9.133333,1.997307,2.004460,1.959756,2.039131,2.008834,1.969751,2.001499,1.963498,0.161725,1.599400,0.282653,0.414002,0.044830,0.056839,1.283275,0.046134,0.362917
9.150000,1.997567,2.004342,1.962182,2.039238,2.009077,1.970940,2.001484,1.962406,0.158804,1.590288,0.289878,0.409907,0.045070,0.056929,1.298456,0.046267,0.356186
9.166667,1.997606,2.004226,1.964164,2.039336,2.009153,1.971670,2.001467,1.961175,0.156715,1.581327,0.293440,0.399329,0.045456,0.057025,1.312771,0.046383,0.350019
9.183333,1.996801,2.004091,1.965456,2.039419,2.008920,1.971950,2.001434,1.959835,0.155324,1.572418,0.287852,0.382739,0.045780,0.056932,1.327062,0.046493,0.343421
9.200000,1.996168,2.003963,1.966503,2.039619,2.008710,1.971675,2.001394,1.958496,0.154492,1.563930,0.284413,0.369661,0.046108,0.056976,1.336946,0.046577,0.337900
9.216667,1.995583,2.003851,1.968318,2.039991,2.008555,1.971255,2.001350,1.957321,0.155668,1.551396,0.281627,0.361800,0.046373,0.057130,1.342675,0.046756,0.332106
9.233333,1.995281,2.003796,1.969454,2.040193,2.008626,1.971054,2.001324,1.956636,0.156330,1.545734,0.280981,0.357802,0.046512,0.057220,1.345454,0.046809,0.329106
9.250000,1.995103,2.003801,1.969913,2.040328,2.008663,1.970952,2.001313,1.956268,0.156621,1.547249,0.280907,0.355703,0.046551,0.057208,1.350075,0.046922,0.328345
9.266667,1.995294,2.003867,1.969252,2.040102,2.008667,1.970891,2.001307,1.956079,0.156462,1.552575,0.281105,0.354574,0.046548,0.057175,1.353929,0.046828,0.333831
9.283333,1.995515,2.003894,1.968588,2.040239,2.008596,1.970491,2.001333,1.955621,0.155471,1.560624,0.281501,0.353991,0.046541,0.057171,1.356056,0.046807,0.337259
9.300000,1.995651,2.003913,1.967597,2.039647,2.008563,1.970203,2.001316,1.953772,0.155713,1.560499,0.283328,0.353688,0.046599,0.057347,1.357208,0.046871,0.336144
9.316667,1.995729,2.003931,1.966337,2.039210,2.008485,1.970773,2.001309,1.953619,0.159161,1.562906,0.281685,0.359458,0.046548,0.057495,1.357808,0.046885,0.332652
9.333333,1.995769,2.003948,1.965082,2.038639,2.008425,1.970910,2.001319,1.954995,0.163098,1.556429,0.278015,0.361419,0.046573,0.057529,1.358054,0.046920,0.329094
9.350000,1.994791,2.003901,1.964188,2.038405,2.008389,1.970493,2.001383,1.956656,0.167659,1.545076,0.274119,0.363375,0.046482,0.057341,1.364849,0.047367,0.326083
9.366667,1.993672,2.003838,1.963138,2.038277,2.008368,1.969681,2.001442,1.958431,0.171884,1.539303,0.270199,0.364981,0.046378,0.057141,1.371246,0.047962,0.322007
9.383333,1.992868,2.003798,1.962036,2.038293,2.008358,1.968852,2.001485,1.959724,0.176132,1.536173,0.266967,0.366035,0.046342,0.057047,1.375392,0.048449,0.317771
9.400000,1.992445,2.003775,1.961447,2.038315,2.008355,1.968395,2.001513,1.960430,0.178460,1.535215,0.265333,0.366871,0.046314,0.056995,1.377698,0.048721,0.315297
9.416667,1.992368,2.003696,1.959805,2.038321,2.008289,1.967395,2.001561,1.961556,0.179591,1.534848,0.264462,0.367643,0.046295,0.056902,1.376943,0.048886,0.313725
9.433333,1.992487,2.003787,1.958013,2.038414,2.008196,1.965691,2.001623,1.962955,0.177983,1.539393,0.264071,0.368493,0.046222,0.056685,1.374031,0.048407,0.327343
9.450000,1.992593,2.003964,1.957312,2.038164,2.008277,1.964985,2.001681,1.963950,0.171632,1.543768,0.265410,0.368905,0.046196,0.056579,1.371502,0.047712,0.344167
9.466667,1.992649,2.004153,1.959050,2.038383,2.008488,1.966327,2.001747,1.963883,0.166115,1.545043,0.272123,0.368609,0.046305,0.056819,1.370157,0.047123,0.359304
9.483333,1.992677,2.004206,1.961878,2.038536,2.008712,1.967592,2.001748,1.962862,0.162680,1.538599,0.278598,0.368287,0.046433,0.057129,1.369457,0.046976,0.363251
9.500000,1.992568,2.004045,1.964548,2.038801,2.008940,1.969176,2.001755,1.961680,0.160008,1.535796,0.284836,0.365801,0.046530,0.057588,1.348683,0.047598,0.349142
9.516667,1.992153,2.003889,1.966617,2.038967,2.008901,1.970089,2.001765,1.960348,0.158242,1.530405,0.285654,0.356138,0.046505,0.057842,1.327920,0.048161,0.337431
9.533333,1.990553,2.003693,1.967855,2.039106,2.008809,1.970165,2.001753,1.958937,0.157170,1.523768,0.286498,0.348093,0.046601,0.058240,1.316587,0.048378,0.329534
9.550000,1.989516,2.003392,1.968903,2.039242,2.008690,1.969946,2.001720,1.957537,0.157293,1.516228,0.284636,0.342899,0.046763,0.058658,1.310492,0.048640,0.316436
9.566667,1.988974,2.003252,1.969487,2.039327,2.008658,1.969822,2.001703,1.956726,0.157491,1.512583,0.283557,0.340220,0.046847,0.058880,1.307188,0.048856,0.307996
9.583333,1.988622,2.003207,1.969696,2.039675,2.008674,1.969751,2.001695,1.956311,0.157340,1.519496,0.283022,0.338815,0.046890,0.059103,1.294895,0.049125,0.301879
9.600000,1.988625,2.003238,1.968812,2.039796,2.008687,1.969707,2.001688,1.956086,0.156666,1.533822,0.283136,0.338058,0.046900,0.059217,1.288367,0.049416,0.298190
9.616667,1.988826,2.003291,1.967971,2.039310,2.008637,1.969018,2.001770,1.954768,0.155804,1.534219,0.284143,0.337719,0.046924,0.059360,1.284972,0.049326,0.299918
9.633333,1.988790,2.003376,1.966976,2.038614,2.008536,1.968682,2.001828,1.951808,0.158932,1.530653,0.281596,0.345115,0.046822,0.059493,1.293303,0.049194,0.304309
9.650000,1.988786,2.003443,1.965901,2.037850,2.008435,1.969157,2.001875,1.951848,0.162626,1.528812,0.278734,0.351363,0.046717,0.059552,1.298867,0.049393,0.305599
9.666667,1.988826,2.003477,1.965233,2.037346,2.008329,1.969851,2.001917,1.953634,0.166788,1.517387,0.274688,0.353004,0.046676,0.059564,1.301520,0.049550,0.304404
9.683333,1.988914,2.003487,1.964936,2.037198,2.008291,1.970185,2.001959,1.955499,0.171096,1.506627,0.270838,0.354069,0.046702,0.059531,1.301191,0.049798,0.302074
9.700000,1.989072,2.003481,1.964169,2.037139,2.008271,1.969618,2.002031,1.957330,0.176272,1.500471,0.266760,0.355610,0.046767,0.059582,1.298530,0.049926,0.298224
9.716667,1.989205,2.003465,1.963174,2.037515,2.008265,1.968951,2.002079,1.958647,0.177730,1.510137,0.263476,0.356502,0.046806,0.059699,1.295676,0.050092,0.292910
9.733333,1.989277,2.003426,1.962034,2.037818,2.008263,1.968607,2.002110,1.959364,0.177271,1.520076,0.261639,0.357466,0.046809,0.059765,1.294542,0.050204,0.289467
9.750000,1.989307,2.003395,1.960473,2.037796,2.008197,1.967687,2.002138,1.959802,0.176919,1.523376,0.260643,0.358277,0.046815,0.059796,1.294004,0.050195,0.289159
9.766667,1.989519,2.003528,1.958897,2.037595,2.008101,1.965993,2.002200,1.961187,0.174518,1.526076,0.260307,0.359111,0.046824,0.059737,1.289386,0.049391,0.303473
9.783333,1.989667,2.003701,1.957589,2.037465,2.008166,1.965808,2.002288,1.961944,0.170107,1.529875,0.260689,0.359405,0.046760,0.059608,1.286083,0.048463,0.322621
9.800000,1.989717,2.003927,1.957540,2.037583,2.008356,1.966680,2.002396,1.961258,0.166137,1.532090,0.266250,0.359204,0.046854,0.059780,1.288813,0.047765,0.340747
9.816667,1.989725,2.004097,1.960027,2.037680,2.008587,1.967419,2.002416,1.960162,0.163711,1.522414,0.272981,0.359001,0.046998,0.060028,1.293214,0.047271,0.354541
9.833333,1.989723,2.004105,1.961987,2.037736,2.008617,1.968697,2.002440,1.958891,0.162061,1.512605,0.271677,0.356654,0.047181,0.060278,1.295605,0.047157,0.357699
9.850000,1.989270,2.003985,1.963519,2.037796,2.008484,1.970636,2.002495,1.957470,0.161085,1.503325,0.264759,0.348983,0.047090,0.060476,1.271123,0.047414,0.351365
9.866667,1.987652,2.003809,1.964612,2.037922,2.008249,1.970923,2.002500,1.955941,0.161343,1.494886,0.259288,0.341037,0.047229,0.060897,1.251059,0.047440,0.345597
9.883333,1.986590,2.003527,1.965474,2.038103,2.008083,1.970875,2.002455,1.954469,0.162178,1.487387,0.255108,0.336326,0.047473,0.061383,1.240192,0.047570,0.334152
9.900000,1.986043,2.003383,1.965927,2.038305,2.008075,1.970871,2.002429,1.953601,0.163123,1.485868,0.253595,0.333877,0.047598,0.061639,1.234306,0.047689,0.326633
9.916667,1.985761,2.003344,1.965909,2.039040,2.008085,1.970870,2.002417,1.953131,0.161753,1.505395,0.252696,0.332561,0.047659,0.061771,1.231136,0.048141,0.317446
9.933333,1.985689,2.003367,1.964793,2.039331,2.008090,1.970861,2.002408,1.952877,0.159294,1.526342,0.252247,0.331847,0.047683,0.061840,1.229370,0.048537,0.311949
9.950000,1.985882,2.003418,1.963745,2.039518,2.008049,1.969929,2.002504,1.951381,0.157452,1.539733,0.252565,0.331603,0.047702,0.061935,1.228335,0.048534,0.313647
9.966667,1.985963,2.003445,1.962760,2.039541,2.008029,1.969667,2.002602,1.947937,0.158925,1.547853,0.253856,0.333173,0.047719,0.062134,1.232905,0.048488,0.315019
9.983333,1.985915,2.003445,1.961888,2.039304,2.007970,1.970222,2.002695,1.946967,0.162299,1.552838,0.251522,0.339238,0.047613,0.062197,1.241032,0.048883,0.312139
10.000000,1.985915,2.003444,1.960832,2.038767,2.007926,1.970794,2.002797,1.948904,0.166001,1.547046,0.248135,0.340214,0.047630,0.062158,1.246655,0.049265,0.309077
10.016667,1.985976,2.003435,1.960329,2.038565,2.007888,1.970916,2.002872,1.950979,0.170145,1.534936,0.244374,0.341633,0.047916,0.062155,1.248184,0.049591,0.306096
10.033333,1.986119,2.003419,1.959419,2.038488,2.007874,1.970273,2.002944,1.953058,0.175270,1.528318,0.240888,0.342337,0.048209,0.062216,1.246591,0.049843,0.302021
10.050000,1.986267,2.003403,1.958330,2.038567,2.007866,1.969494,2.002996,1.954552,0.181046,1.525127,0.237893,0.343263,0.048173,0.062123,1.243625,0.049998,0.297648
10.066667,1.986360,2.003391,1.957719,2.038715,2.007866,1.969099,2.003026,1.955355,0.181676,1.529888,0.236283,0.344068,0.048052,0.061976,1.242770,0.050144,0.295120
10.083333,1.986402,2.003364,1.956000,2.038639,2.007763,1.967661,2.003059,1.955841,0.181976,1.530947,0.235326,0.344961,0.048000,0.061896,1.242457,0.050165,0.295158
10.100000,1.986412,2.003501,1.954108,2.038448,2.007651,1.966004,2.003085,1.956105,0.181776,1.531681,0.234988,0.345736,0.047961,0.061823,1.242244,0.049530,0.308168
10.116667,1.986412,2.003660,1.952584,2.038309,2.007699,1.964820,2.003127,1.955362,0.177977,1.534313,0.236166,0.346260,0.047931,0.061806,1.242144,0.048731,0.326090
10.133333,1.986353,2.003860,1.953580,2.038238,2.007904,1.965297,2.003221,1.953293,0.175790,1.528495,0.242382,0.346170,0.048053,0.062019,1.250698,0.048169,0.343043
10.150000,1.986319,2.004000,1.955984,2.038188,2.008126,1.965852,2.003261,1.951213,0.174690,1.512875,0.248416,0.346026,0.048216,0.062322,1.255336,0.047686,0.356144
10.166667,1.986296,2.004058,1.957686,2.038174,2.008347,1.967064,2.003308,1.949201,0.173471,1.499805,0.254031,0.343728,0.048420,0.062657,1.257862,0.047401,0.363722
10.183333,1.986527,2.003915,1.959068,2.038221,2.008174,1.967743,2.003332,1.947111,0.172859,1.488574,0.249753,0.335189,0.048519,0.062891,1.245508,0.047578,0.356107
10.200000,1.986691,2.003724,1.960048,2.038336,2.007934,1.967641,2.003312,1.944998,0.173489,1.478896,0.244568,0.328173,0.048743,0.063227,1.233556,0.047676,0.346974
10.216667,1.986766,2.003436,1.961177,2.038584,2.007754,1.967352,2.003258,1.942808,0.174365,1.474143,0.240335,0.323915,0.049039,0.063688,1.227127,0.047897,0.331951
10.233333,1.986788,2.003281,1.961749,2.039070,2.007684,1.967188,2.003229,1.941539,0.174469,1.482770,0.238032,0.321690,0.049193,0.063933,1.223676,0.048326,0.318994
10.250000,1.986766,2.003224,1.961902,2.039766,2.007683,1.967101,2.003215,1.940946,0.173241,1.501053,0.236915,0.320513,0.049272,0.064131,1.214782,0.048812,0.309185
10.266667,1.986831,2.003226,1.960818,2.040049,2.007688,1.967051,2.003204,1.940622,0.170884,1.521256,0.236610,0.319879,0.049311,0.064308,1.202922,0.049256,0.302724
10.283333,1.987185,2.003238,1.959790,2.039571,2.007617,1.966590,2.003227,1.940400,0.169449,1.522235,0.236875,0.319587,0.049322,0.064405,1.196061,0.049385,0.301640
10.300000,1.987405,2.003244,1.958470,2.039039,2.007584,1.965949,2.003260,1.937273,0.171277,1.522739,0.237987,0.321183,0.049409,0.064732,1.191682,0.049399,0.297916
10.316667,1.987503,2.003256,1.956800,2.038359,2.007493,1.966368,2.003314,1.936836,0.175362,1.522465,0.235833,0.326954,0.049389,0.064886,1.195412,0.049697,0.294539
10.333333,1.987574,2.003267,1.955851,2.037968,2.007409,1.966710,2.003397,1.939070,0.179986,1.512421,0.232396,0.328270,0.049417,0.064860,1.200972,0.050104,0.292176
10.350000,1.987518,2.003252,1.955479,2.037932,2.007374,1.966374,2.003487,1.941528,0.184568,1.504574,0.228909,0.329452,0.049563,0.064839,1.202425,0.050506,0.289095
10.366667,1.986966,2.003205,1.954465,2.038160,2.007362,1.965525,2.003605,1.943948,0.187432,1.509170,0.225596,0.329998,0.049624,0.064862,1.202944,0.050805,0.284490
10.383333,1.986586,2.003171,1.953301,2.038694,2.007350,1.964603,2.003700,1.945672,0.184726,1.528196,0.222576,0.330665,0.049200,0.064423,1.202977,0.051221,0.279653
10.400000,1.986380,2.003151,1.952737,2.038986,2.007350,1.964125,2.003761,1.946643,0.182096,1.538981,0.220984,0.331394,0.048928,0.064117,1.203450,0.051477,0.277115
10.416667,1.986263,2.003151,1.951586,2.039175,2.007291,1.963065,2.003805,1.947221,0.180034,1.546630,0.220132,0.332113,0.048787,0.063951,1.203754,0.051440,0.278762
10.433333,1.986183,2.003250,1.949437,2.039282,2.007206,1.961181,2.003845,1.947981,0.176815,1.554116,0.219783,0.332887,0.048722,0.063834,1.203879,0.050779,0.290909
10.450000,1.986113,2.003373,1.947741,2.039157,2.007320,1.960489,2.003903,1.948250,0.174219,1.557245,0.222223,0.333193,0.048769,0.063881,1.206655,0.050314,0.302652
10.466667,1.986014,2.003541,1.947985,2.039109,2.007530,1.961566,2.004019,1.946182,0.168844,1.561424,0.228661,0.332948,0.048860,0.064003,1.218252,0.049994,0.316970
10.483333,1.985960,2.003682,1.951103,2.039003,2.007747,1.962408,2.004019,1.943652,0.164946,1.555309,0.234488,0.332740,0.049006,0.064260,1.224538,0.049577,0.328964
10.500000,1.985921,2.003612,1.953957,2.039113,2.007967,1.964510,2.004037,1.941189,0.162674,1.546175,0.239912,0.328025,0.049247,0.064591,1.227954,0.049752,0.326391
10.516667,1.985917,2.003493,1.956025,2.039193,2.008010,1.965460,2.004051,1.938866,0.161077,1.537366,0.243492,0.319806,0.049379,0.064789,1.224986,0.049923,0.320063
10.533333,1.986149,2.003360,1.957271,2.039263,2.007868,1.965476,2.004025,1.936388,0.159993,1.528897,0.241227,0.312964,0.049700,0.065165,1.215864,0.049983,0.313580
10.550000,1.986256,2.003178,1.958308,2.039322,2.007789,1.965079,2.003974,1.933967,0.159068,1.521081,0.240617,0.308590,0.050023,0.065592,1.210940,0.050007,0.306429
10.566667,1.986294,2.003066,1.958991,2.039401,2.007758,1.964876,2.003943,1.932488,0.158932,1.518109,0.240554,0.306332,0.050210,0.065900,1.203638,0.049956,0.302323
10.583333,1.986337,2.003029,1.959301,2.039700,2.007775,1.964768,2.003929,1.931767,0.158636,1.524092,0.240567,0.305143,0.050313,0.066177,1.189323,0.050008,0.299668
10.600000,1.986632,2.003063,1.958898,2.039738,2.007790,1.964705,2.003919,1.931374,0.158294,1.531059,0.240862,0.304503,0.050362,0.066399,1.174789,0.049773,0.303719
10.616667,1.986864,2.003091,1.957806,2.039422,2.007735,1.964237,2.003941,1.931109,0.157251,1.533264,0.241418,0.304204,0.050378,0.066514,1.166957,0.049675,0.306612
10.633333,1.987015,2.003096,1.956921,2.038639,2.007647,1.963614,2.003969,1.928879,0.159167,1.526949,0.240860,0.308212,0.050413,0.066781,1.162748,0.049502,0.305557
10.650000,1.987096,2.003098,1.955747,2.037948,2.007544,1.963998,2.004045,1.927866,0.162486,1.523870,0.238088,0.314215,0.050472,0.067073,1.160442,0.049448,0.302874
10.666667,1.987165,2.003099,1.954608,2.037464,2.007460,1.964226,2.004161,1.930375,0.166310,1.516596,0.234350,0.315590,0.050510,0.067040,1.167227,0.049873,0.300225
10.683333,1.987261,2.003095,1.953957,2.037289,2.007429,1.963755,2.004260,1.933268,0.170309,1.506297,0.230722,0.316689,0.050864,0.067077,1.169569,0.050267,0.297292
10.700000,1.987009,2.003068,1.952879,2.037266,2.007418,1.962844,2.004471,1.939315,0.176425,1.500203,0.227482,0.318344,0.050969,0.066670,1.169194,0.050884,0.293406
10.716667,1.986666,2.003042,1.951654,2.037606,2.007411,1.961927,2.004635,1.944629,0.178707,1.510457,0.224540,0.319630,0.050299,0.065640,1.168964,0.051682,0.288733
10.733333,1.986484,2.003025,1.950990,2.037748,2.007410,1.961463,2.004728,1.947402,0.178528,1.518121,0.222973,0.320839,0.049790,0.064932,1.169102,0.052225,0.285846
10.750000,1.986382,2.003019,1.949718,2.037748,2.007388,1.960943,2.004790,1.949386,0.178375,1.522029,0.222178,0.321693,0.049479,0.064507,1.169193,0.052478,0.285784
10.766667,1.986310,2.003129,1.947627,2.037556,2.007304,1.958984,2.004839,1.950516,0.176221,1.525619,0.221843,0.322618,0.049338,0.064286,1.169220,0.051879,0.298397
10.783333,1.986261,2.003314,1.945981,2.037430,2.007406,1.957683,2.004883,1.950782,0.172329,1.529282,0.224549,0.323153,0.049398,0.064372,1.169239,0.050921,0.316737
10.800000,1.986231,2.003531,1.946657,2.037523,2.007561,1.956438,2.004966,1.948664,0.168199,1.533430,0.230364,0.323506,0.049629,0.064775,1.169305,0.050041,0.334920
10.816667,1.986212,2.003664,1.949530,2.037672,2.007705,1.955174,2.004986,1.946154,0.165584,1.526682,0.235726,0.323814,0.049869,0.065189,1.169376,0.049440,0.347022
10.833333,1.986259,2.003619,1.952409,2.037746,2.007840,1.953877,2.004965,1.943643,0.163959,1.517382,0.240795,0.324127,0.050162,0.065614,1.169760,0.049414,0.345310
