Step,Agent_ID,X,Y,Theta
1696,12,491.2964,399.2055,2.8031
1696,13,500.3645,487.1835,2.8948
1696,14,496.6507,444.5974,2.8612
1696,15,330.9449,437.8101,-2.5025
1696,16,304.7022,314.3365,-1.8859
1696,17,454.3663,250.1176,-0.3969
1697,1,401.6552,574.9424,2.7284
1697,2,298.1974,467.7791,-2.4787
1697,3,260.6908,311.7816,-1.8883
1697,4,443.9847,206.5189,-0.3867
1697,5,557.8362,212.9288,-0.0478
1697,6,613.9896,408.3892,0.9710
1697,7,655.7630,390.0061,0.8749
1697,8,502.9004,531.8361,2.9330
1697,9,475.1262,312.3718,-0.4030
1697,10,482.6754,356.0208,-0.3562
1697,11,360.4573,313.1223,-2.3069
1697,12,491.2950,399.2061,2.8024
1697,13,500.3615,487.1846,2.8941
1697,14,496.6494,444.5983,2.8604
1697,15,330.9332,437.8012,-2.5038
1697,16,304.7134,314.3289,-1.8861
1697,17,454.3773,250.1124,-0.3975
1698,1,401.6550,574.9365,2.7287
1698,2,298.1935,467.7758,-2.4787
1698,3,260.6942,311.7945,-1.8879
1698,4,443.9910,206.5164,-0.3864
1698,5,557.8344,212.9347,-0.0475
1698,6,613.9875,408.3864,0.9715
1698,7,655.7550,390.0103,0.8753
1698,8,502.8963,531.8372,2.9331
1698,9,475.1192,312.3726,-0.4028
1698,10,482.6777,356.0225,-0.3561
1698,11,360.4730,313.1224,-2.3062
1698,12,491.2942,399.2064,2.8024
1698,13,500.3599,487.1851,2.8942
1698,14,496.6487,444.5987,2.8605
1698,15,330.9273,437.7967,-2.5041
1698,16,304.7186,314.3252,-1.8856
1698,17,454.3829,250.1097,-0.3973
1699,1,401.6549,574.9335,2.7295
1699,2,298.1915,467.7740,-2.4781
1699,3,260.6960,311.8011,-1.8872
1699,4,443.9943,206.5152,-0.3856
1699,5,557.8333,212.9378,-0.0468
1699,6,613.9863,408.3848,0.9723
1699,7,655.7502,390.0124,0.8762
1699,8,502.8941,531.8378,2.9338
1699,9,475.1155,312.3730,-0.4021
1699,10,482.6787,356.0233,-0.3555
1699,11,360.4817,313.1226,-2.3052
1699,12,491.2937,399.2065,2.8030
1699,13,500.3590,487.1853,2.8948
1699,14,496.6484,444.5988,2.8611
1699,15,330.9243,437.7944,-2.5037
1699,16,304.7209,314.3235,-1.8848
1699,17,454.3857,250.1083,-0.3966
1700,1,401.6548,574.9319,2.7305
1700,2,298.1905,467.7729,-2.4771
1700,3,260.6971,311.8044,-1.8861
1700,4,443.9961,206.5146,-0.3846
1700,5,557.8328,212.9393,-0.0458
1700,6,613.9857,408.3839,0.9734
1700,7,655.7478,390.0135,0.8772
1700,8,502.8931,531.8381,2.9347
1700,9,475.1137,312.3732,-0.4011
1700,10,482.6792,356.0238,-0.3546
1700,11,360.4861,313.1229,-2.3040
1700,12,491.2935,399.2066,2.8039
1700,13,500.3585,487.1854,2.8957
1700,14,496.6481,444.5988,2.8620
1700,15,330.9230,437.7934,-2.5029
1700,16,304.7219,314.3227,-1.8838
1700,17,454.3868,250.1077,-0.3957
1701,1,401.6548,574.9311,2.7316
1701,2,298.1900,467.7723,-2.4760
1701,3,260.6977,311.8058,-1.8850
1701,4,443.9970,206.5144,-0.3834
1701,5,557.8326,212.9401,-0.0446
1701,6,613.9854,408.3833,0.9746
1701,7,655.7470,390.0141,0.8784
1701,8,502.8926,531.8383,2.9358
1701,9,475.1128,312.3734,-0.4000
1701,10,482.6793,356.0240,-0.3536
1701,11,360.4881,313.1234,-2.3028
1701,12,491.2933,399.2065,2.8050
1701,13,500.3582,487.1855,2.8968
1701,14,496.6479,444.5988,2.8631
1701,15,330.9225,437.7930,-2.5019
1701,16,304.7225,314.3223,-1.8826
1701,17,454.3873,250.1074,-0.3945
1702,1,401.6549,574.9308,2.7329
1702,2,298.1898,467.7719,-2.4747
1702,3,260.6980,311.8063,-1.8837
1702,4,443.9975,206.5143,-0.3821
1702,5,557.8325,212.9404,-0.0433
1702,6,613.9853,408.3829,0.9759
1702,7,655.7467,390.0143,0.8797
1702,8,502.8925,531.8383,2.9370
1702,9,475.1125,312.3735,-0.3987
1702,10,482.6793,356.0241,-0.3523
1702,11,360.4890,313.1239,-2.3015
1702,12,491.2932,399.2065,2.8062
1702,13,500.3580,487.1855,2.8981
1702,14,496.6478,444.5987,2.8643
1702,15,330.9225,437.7929,-2.5007
1702,16,304.7228,314.3221,-1.8813
1702,17,454.3873,250.1073,-0.3933
1703,1,401.6549,574.9307,2.7343
1703,2,298.1897,467.7717,-2.4733
1703,3,260.6982,311.8063,-1.8823
1703,4,443.9977,206.5144,-0.3807
1703,5,557.8324,212.9405,-0.0420
1703,6,613.9852,408.3827,0.9773
1703,7,655.7466,390.0145,0.8811
1703,8,502.8925,531.8383,2.9384
1703,9,475.1124,312.3735,-0.3974
1703,10,482.6791,356.0241,-0.3510
1703,11,360.4894,313.1243,-2.3001
1703,12,491.2931,399.2065,2.8076
1703,13,500.3579,487.1854,2.8994
1703,14,496.6477,444.5986,2.8656
1703,15,330.9226,437.7930,-2.4993
1703,16,304.7228,314.3221,-1.8799
1703,17,454.3871,250.1073,-0.3919
1704,1,401.6549,574.9306,2.7358
1704,2,298.1897,467.7715,-2.4719
1704,3,260.6982,311.8061,-1.8808
1704,4,443.9978,206.5144,-0.3792
1704,5,557.8324,212.9405,-0.0405
1704,6,613.9852,408.3825,0.9788
1704,7,655.7466,390.0145,0.8825
1704,8,502.8925,531.8384,2.9398
1704,9,475.1124,312.3736,-0.3960
1704,10,482.6790,356.0241,-0.3496
1704,11,360.4895,313.1247,-2.2986
1704,12,491.2930,399.2064,2.8090
1704,13,500.3578,487.1854,2.9008
1704,14,496.6476,444.5984,2.8670
1704,15,330.9229,437.7932,-2.4979
1704,16,304.7227,314.3221,-1.8784
1704,17,454.3868,250.1073,-0.3904
1705,1,401.6549,574.9307,2.7373
1705,2,298.1897,467.7714,-2.4703
1705,3,260.6983,311.8058,-1.8793
1705,4,443.9978,206.5145,-0.3777
1705,5,557.8324,212.9404,-0.0390
1705,6,613.9852,408.3823,0.9803
1705,7,655.7466,390.0145,0.8840
1705,8,502.8926,531.8384,2.9413
1705,9,475.1125,312.3736,-0.3945
1705,10,482.6788,356.0240,-0.3481
1705,11,360.4894,313.1250,-2.2971
1705,12,491.2930,399.2064,2.8105
1705,13,500.3577,487.1854,2.9023
1705,14,496.6476,444.5984,2.8685
1705,15,330.9232,437.7934,-2.4964
1705,16,304.7224,314.3222,-1.8769
1705,17,454.3865,250.1074,-0.3889
1706,1,401.6550,574.9307,2.7388
1706,2,298.1898,467.7712,-2.4687
1706,3,260.6983,311.8055,-1.8777
1706,4,443.9978,206.5146,-0.3761
1706,5,557.8324,212.9403,-0.0374
1706,6,613.9852,408.3822,0.9819
1706,7,655.7466,390.0144,0.8856
1706,8,502.8927,531.8383,2.9428
1706,9,475.1126,312.3736,-0.3929
1706,10,482.6786,356.0240,-0.3466
1706,11,360.4893,313.1253,-2.2956
1706,12,491.2929,399.2063,2.8120
1706,13,500.3577,487.1853,2.9039
1706,14,496.6475,444.5983,2.8701
1706,15,330.9235,437.7936,-2.4948
1706,16,304.7223,314.3224,-1.8754
1706,17,454.3861,250.1075,-0.3874
1707,1,401.6550,574.9308,2.7405
1707,2,298.1898,467.7711,-2.4671
1707,3,260.6983,311.8051,-1.8761
1707,4,443.9978,206.5147,-0.3745
1707,5,557.8325,212.9402,-0.0358
1707,6,613.9853,408.3821,0.9835
1707,7,655.7467,390.0144,0.8872
1707,8,502.8928,531.8383,2.9444
1707,9,475.1128,312.3736,-0.3913
1707,10,482.6785,356.0240,-0.3450
1707,11,360.4892,313.1256,-2.2939
1707,12,491.2929,399.2063,2.8136
1707,13,500.3576,487.1853,2.9055
1707,14,496.6475,444.5982,2.8717
1707,15,330.9237,437.7938,-2.4932
1707,16,304.7220,314.3225,-1.8738
1707,17,454.3859,250.1075,-0.3857
1708,1,401.6550,574.9309,2.7421
1708,2,298.1899,467.7711,-2.4654
1708,3,260.6983,311.8048,-1.8744
1708,4,443.9978,206.5148,-0.3728
1708,5,557.8325,212.9401,-0.0341
1708,6,613.9853,408.3820,0.9852
1708,7,655.7468,390.0143,0.8889
1708,8,502.8929,531.8383,2.9461
1708,9,475.1129,312.3736,-0.3897
1708,10,482.6784,356.0239,-0.3434
1708,11,360.4891,313.1259,-2.2923
1708,12,491.2929,399.2063,2.8153
1708,13,500.3576,487.1853,2.9072
1708,14,496.6474,444.5981,2.8733
1708,15,330.9240,437.7940,-2.4915
1708,16,304.7219,314.3226,-1.8721
1708,17,454.3856,250.1076,-0.3841
1709,1,401.6550,574.9310,2.7439
1709,2,298.1899,467.7710,-2.4637
1709,3,260.6983,311.8045,-1.8727
1709,4,443.9977,206.5149,-0.3711
1709,5,557.8325,212.9400,-0.0324
1709,6,613.9853,408.3820,0.9869
1709,7,655.7468,390.0143,0.8906
1709,8,502.8930,531.8383,2.9478
1709,9,475.1130,312.3736,-0.3880
1709,10,482.6783,356.0239,-0.3417
1709,11,360.4890,313.1261,-2.2905
1709,12,491.2929,399.2062,2.8170
1709,13,500.3576,487.1852,2.9089
1709,14,496.6474,444.5980,2.8750
1709,15,330.9243,437.7941,-2.4898
1709,16,304.7217,314.3227,-1.8704
1709,17,454.3853,250.1077,-0.3823
1710,1,401.7474,574.9537,2.7468
1710,2,298.1571,467.8124,-2.4483
1710,3,260.6983,311.8042,-1.8709
1710,4,443.9469,206.5682,-0.3620
1710,5,557.8858,212.8841,-0.0297
1710,6,613.9854,408.3819,0.9887
1710,7,655.7468,390.0142,0.8923
1710,8,502.8931,531.8383,2.9496
1710,9,475.1131,312.3736,-0.3862
1710,10,482.6781,356.0239,-0.3399
1710,11,360.4888,313.1263,-2.2888
1710,12,491.2928,399.2062,2.8187
1710,13,500.3575,487.1852,2.9106
1710,14,496.6473,444.5980,2.8768
1710,15,331.1367,437.8483,-2.4637
1710,16,304.4533,314.2062,-1.8530
1710,17,454.3851,250.1078,-0.3806
1711,1,401.9677,575.0073,2.7518
1711,2,298.2847,468.1426,-2.3859
1711,3,260.1252,311.1850,-1.8728
1711,4,443.7467,206.7798,-0.3288
1711,5,558.0831,212.6754,-0.0238
1711,6,613.9854,408.3818,0.9905
1711,7,655.7469,390.0142,0.8941
1711,8,502.8932,531.8383,2.9514
1711,9,475.1132,312.3737,-0.3844
1711,10,482.7274,355.9816,-0.3313
1711,11,360.4360,313.1724,-2.2843
1711,12,491.2928,399.2062,2.8205
1711,13,500.3575,487.1852,2.9124
1711,14,496.6473,444.5979,2.8786
1711,15,331.4532,438.5339,-2.4334
1711,16,304.3561,313.7533,-1.8368
1711,17,454.3849,250.1078,-0.3787
1712,1,402.0862,575.0367,2.7558
1712,2,298.5717,468.5392,-2.3196
1712,3,259.4873,310.4814,-1.8764
1712,4,443.5528,206.9896,-0.2923
1712,5,558.2767,212.4660,-0.0172
1712,6,613.9854,408.3818,0.9923
1712,7,655.7469,390.0141,0.8960
1712,8,502.8932,531.8383,2.9532
1712,9,475.1133,312.3737,-0.3826
1712,10,482.9462,355.7910,-0.2967
1712,11,360.2207,313.3590,-2.2705
1712,12,491.2928,399.2061,2.8223
1712,13,500.3575,487.1852,2.9143
1712,14,496.6473,444.5979,2.8804
1712,15,331.8129,439.3951,-2.3998
1712,16,304.2361,313.1703,-1.8206
1712,17,454.3847,250.1079,-0.3769
1713,1,402.2234,575.0726,2.7588
1713,2,298.5757,468.8139,-2.2586
1713,3,258.8574,309.8239,-1.8790
1713,4,443.4534,207.0570,-0.2602
1713,5,558.4921,212.2217,-0.0093
1713,6,613.9854,408.3817,0.9942
1713,7,655.7469,390.0141,0.8978
1713,8,502.8933,531.8383,2.9551
1713,9,475.5261,311.7885,-0.3790
1713,10,482.9079,356.0624,-0.2679
1713,11,359.9136,313.7762,-2.2507
1713,12,491.2928,399.2061,2.8242
1713,13,500.3575,487.1852,2.9161
1713,14,496.6473,444.5978,2.8822
1713,15,332.3948,440.1634,-2.3678
1713,16,304.0573,312.6512,-1.8057
1713,17,454.2757,250.2762,-0.3741
1714,1,402.4144,575.1219,2.7609
1714,2,297.9597,468.9041,-2.2062
1714,3,258.1347,309.1319,-1.8798
1714,4,443.5347,206.7983,-0.2280
1714,5,558.9084,211.7195,0.0053
1714,6,613.9854,408.3817,0.9960
1714,7,655.7470,390.0141,0.8997
1714,8,502.8934,531.8383,2.9569
1714,9,476.1238,310.9613,-0.3750
1714,10,482.8624,356.4343,-0.2276
1714,11,359.5534,314.4849,-2.2283
1714,12,491.2928,399.2061,2.8260
1714,13,500.3575,487.1852,2.9180
1714,14,496.6472,444.5978,2.8841
1714,15,333.5992,440.9037,-2.3446
1714,16,303.7939,312.1985,-1.7882
1714,17,453.7789,251.0351,-0.3679
1715,1,402.5174,575.1487,2.7629
1715,2,297.4323,468.9447,-2.1536
1715,3,257.3256,308.3997,-1.8790
1715,4,443.6577,206.4896,-0.1861
1715,5,559.4472,211.0394,0.0262
1715,6,613.9854,408.3817,0.9979
1715,7,655.6852,389.9932,0.9087
1715,8,502.8934,531.8383,2.9588
1715,9,476.7876,310.1145,-0.3728
1715,10,483.1231,356.2813,-0.2041
1715,11,359.1399,315.3510,-2.2052
1715,12,491.0111,399.6992,2.8341
1715,13,500.3575,487.1851,2.9198
1715,14,496.6472,444.5977,2.8859
1715,15,334.9161,441.5977,-2.3241
1715,16,303.4729,311.8168,-1.7674
1715,17,453.1072,252.0365,-0.3602
1716,1,402.5729,575.1632,2.7648
1716,2,296.9514,468.9012,-2.0999
1716,3,256.4998,307.6852,-1.8757
1716,4,443.8154,206.2030,-0.1468
1716,5,559.9290,210.4056,0.0485
1716,6,613.9854,408.3816,0.9997
1716,7,655.2956,389.8350,0.9571
1716,8,502.8935,531.8383,2.9606
1716,9,477.5065,309.2153,-0.3713
1716,10,483.4225,356.1269,-0.1793
1716,11,358.6512,316.2905,-2.1817
1716,12,490.7088,400.2077,2.8428
1716,13,500.3574,487.1851,2.9216
1716,14,496.6472,444.5977,2.8877
1716,15,336.3124,442.2948,-2.3040
1716,16,303.1124,311.5726,-1.7444
1716,17,452.4669,252.9584,-0.3531
1717,1,402.6028,575.1710,2.7666
1717,2,296.5092,468.7261,-2.0443
1717,3,256.0210,307.3844,-1.8632
1717,4,443.9900,205.9579,-0.1118
1717,5,560.3356,209.8375,0.0709
1717,6,613.9854,408.3816,1.0015
1717,7,654.9241,389.6605,1.0103
1717,8,502.8935,531.8383,2.9623
1717,9,478.2635,308.2869,-0.3704
1717,10,483.7515,355.9764,-0.1536
1717,11,358.0354,317.1660,-2.1549
1717,12,490.3926,400.7238,2.8519
1717,13,500.3574,487.1851,2.9234
1717,14,496.6472,444.5977,2.8895
1717,15,337.7791,443.0519,-2.2819
1717,16,302.7603,311.9730,-1.7246
1717,17,451.8892,253.7667,-0.3469
1718,1,402.6676,575.1194,2.7753
1718,2,296.4900,468.2343,-2.0003
1718,3,255.7369,307.6941,-1.8526
1718,4,444.1843,205.7414,-0.0782
1718,5,560.7068,209.2761,0.0949
1718,6,614.0635,408.3317,1.0044
1718,7,654.5864,389.4754,1.0627
1718,8,502.8936,531.8383,2.9641
1718,9,479.0540,307.3345,-0.3704
1718,10,484.0849,355.8699,-0.1260
1718,11,357.2998,317.9037,-2.1212
1718,12,490.0125,401.2556,2.8672
1718,13,500.3574,487.1851,2.9251
1718,14,496.6472,444.5976,2.8912
1718,15,339.0983,443.7602,-2.2529
1718,16,302.5486,312.8578,-1.7090
1718,17,451.3258,254.5412,-0.3410
1719,1,403.2997,574.7872,2.8216
1719,2,296.4902,467.6257,-1.9527
1719,3,255.4996,307.9478,-1.8438
1719,4,444.3977,205.5510,-0.0460
1719,5,561.0421,208.7226,0.1203
1719,6,614.3932,408.1219,1.0114
1719,7,654.2663,389.2955,1.1145
1719,8,502.8936,531.8383,2.9657
1719,9,479.9009,306.3239,-0.3709
1719,10,484.2955,356.0147,-0.0881
1719,11,356.4693,318.5663,-2.0819
1719,12,489.5038,401.7522,2.9056
1719,13,500.3574,487.1851,2.9267
1719,14,496.6472,444.5976,2.8928
1719,15,340.4662,444.6600,-2.2199
1719,16,302.2509,313.4984,-1.7012
1719,17,450.7789,255.2821,-0.3355
1720,1,404.3437,574.5047,2.8702
1720,2,296.4026,466.8014,-1.9012
1720,3,255.5295,308.2111,-1.8168
1720,4,444.6272,205.3858,-0.0154
1720,5,561.3396,208.1819,0.1470
1720,6,613.9483,407.5418,1.0259
1720,7,654.6532,389.3514,1.1431
1720,8,502.8936,531.8383,2.9672
1720,9,480.7526,305.3330,-0.3726
1720,10,484.4218,356.3064,-0.0458
1720,11,355.6123,319.1531,-2.0400
1720,12,488.9998,402.1617,2.9533
1720,13,500.3574,487.1851,2.9283
1720,14,496.6472,444.5976,2.8944
1720,15,341.8219,445.4734,-2.1859
1720,16,301.8083,313.7340,-1.6934
1720,17,450.2536,255.9848,-0.3302
1721,1,405.0353,574.2401,2.9185
1721,2,296.2191,466.1247,-1.8502
1721,3,255.8974,308.7484,-1.7460
1721,4,444.8296,205.2547,0.0086
1721,5,561.3370,207.9352,0.1992
1721,6,613.4225,406.8960,1.0416
1721,7,655.1452,389.4488,1.1775
1721,8,502.8937,531.8383,2.9686
1721,9,481.3961,304.5666,-0.3734
1721,10,484.5355,356.3788,-0.0172
1721,11,354.8137,319.6387,-1.9989
1721,12,488.7751,402.1353,2.9867
1721,13,500.3574,487.1851,2.9297
1721,14,496.2731,445.0139,2.8976
1721,15,343.1621,446.1691,-2.1613
1721,16,301.1590,313.7410,-1.6615
1721,17,449.8431,256.5178,-0.3260
1722,1,405.5413,573.9727,2.9677
1722,2,295.9641,465.5103,-1.7989
1722,3,256.2434,309.2751,-1.6716
1722,4,445.0363,205.1385,0.0305
1722,5,561.2291,207.6982,0.2554
1722,6,612.9761,405.9495,1.0641
1722,7,655.7082,389.5584,1.2160
1722,8,502.8937,531.8383,2.9698
1722,9,481.9784,303.9409,-0.3763
1722,10,484.7586,356.4489,0.0049
1722,11,354.1030,320.0277,-1.9604
1722,12,488.6140,401.8384,3.0114
1722,13,500.0327,487.4072,2.9164
1722,14,495.7486,445.6656,2.8974
1722,15,344.5002,446.8018,-2.1428
1722,16,300.3976,313.6425,-1.6141
1722,17,449.4745,256.9965,-0.3222
1723,1,405.9098,573.7042,3.0174
1723,2,295.6682,464.9293,-1.7468
1723,3,256.5662,309.7338,-1.5989
1723,4,445.4185,204.9382,0.0672
1723,5,561.1462,207.2302,0.3120
1723,6,612.6000,404.8056,1.0910
1723,7,656.3141,389.6942,1.2572
1723,8,502.8937,531.8383,2.9709
1723,9,482.5110,303.4379,-0.3817
1723,10,485.1734,356.4622,0.0186
1723,11,353.4471,320.3496,-1.9232
1723,12,488.2566,401.5627,3.0367
1723,13,499.6792,487.6570,2.8987
1723,14,495.0705,446.4193,2.8947
1723,15,345.8458,447.4471,-2.1276
1723,16,299.5582,313.4964,-1.5567
1723,17,448.8834,257.7878,-0.3166
1724,1,406.2029,573.4387,3.0670
1724,2,295.4951,464.2273,-1.6958
1724,3,256.8155,309.7214,-1.5318
1724,4,446.2315,204.8376,0.1128
1724,5,561.1164,206.6456,0.3689
1724,6,612.3058,403.5298,1.1208
1724,7,656.9491,389.8635,1.2999
1724,8,502.8937,531.8383,2.9718
1724,9,482.9206,303.0425,-0.3863
1724,10,485.4844,356.5033,0.0302
1724,11,352.9639,320.9488,-1.8846
1724,12,487.8622,401.1103,3.0635
1724,13,499.3275,488.1555,2.8872
1724,14,494.3896,447.1308,2.8887
1724,15,347.1082,448.2801,-2.1060
1724,16,298.6547,313.7478,-1.5017
1724,17,447.7663,258.2668,-0.2875
1725,1,406.4782,573.1795,3.1159
1725,2,295.4164,463.5510,-1.6423
1725,3,257.1039,309.3393,-1.4563
1725,4,447.4189,204.7881,0.1581
1725,5,561.1313,206.0058,0.4259
1725,6,612.1562,402.1221,1.1546
1725,7,657.6046,390.0869,1.3432
1725,8,502.9821,532.1323,2.9580
1725,9,483.1924,302.7642,-0.3895
1725,10,485.6886,356.5178,0.0380
1725,11,352.1227,321.7329,-1.8773
1725,12,487.4386,400.5474,3.0883
1725,13,498.9888,488.6697,2.8799
1725,14,493.7318,447.6848,2.8813
1725,15,347.8998,449.0950,-2.0640
1725,16,297.9364,314.4653,-1.4683
1725,17,446.7540,258.4774,-0.2500
1726,1,406.7535,573.2546,-3.1163
1726,2,295.1630,462.7245,-1.5914
1726,3,257.0338,308.5772,-1.4090
1726,4,448.6410,204.7598,0.2069
1726,5,561.1888,205.3427,0.4827
1726,6,612.3046,400.5002,1.1972
1726,7,658.2653,390.4187,1.3862
1726,8,502.8361,532.6547,2.9575
1726,9,483.3333,302.5892,-0.3907
1726,10,485.7726,356.4858,0.0421
1726,11,351.3677,322.4706,-1.8736
1726,12,487.0281,399.9100,3.1111
1726,13,498.6330,489.0073,2.8732
1726,14,493.0855,448.0610,2.8746
1726,15,348.9405,450.0422,-2.0400
1726,16,297.6034,315.6507,-1.4208
1726,17,445.6712,258.7174,-0.2127
1727,1,407.0181,573.5620,-3.0638
1727,2,294.8643,461.8987,-1.5362
1727,3,256.5513,307.7798,-1.3785
1727,4,449.9734,204.7296,0.2531
1727,5,561.2880,204.6739,0.5390
1727,6,612.6527,398.8065,1.2429
1727,7,658.9453,390.7886,1.4287
1727,8,502.4313,533.3903,2.9719
1727,9,483.4114,302.4863,-0.3913
1727,10,485.9219,356.4622,0.0404
1727,11,350.6624,324.3261,-1.8508
1727,12,486.8282,398.9012,3.1401
1727,13,498.3104,489.1341,2.8687
1727,14,492.5307,448.3178,2.8676
1727,15,350.1315,450.9657,-2.0216
1727,16,296.9057,316.0998,-1.3902
1727,17,444.8442,258.8901,-0.1790
1728,1,407.2575,573.9939,-3.0109
1728,2,294.7633,460.6946,-1.4806
1728,3,256.1321,306.9360,-1.3478
1728,4,451.2971,204.7653,0.3000
1728,5,561.4811,203.9728,0.5963
1728,6,613.0933,397.0870,1.2910
1728,7,659.5913,391.2298,1.4723
1728,8,502.0103,534.2667,2.9972
1728,9,483.4532,302.4313,-0.3919
1728,10,486.1945,356.4286,0.0332
1728,11,349.5906,326.4656,-1.8143
1728,12,486.7425,397.7677,-3.1176
1728,13,498.1101,489.0283,2.8631
1728,14,492.0876,448.2352,2.8618
1728,15,350.8739,452.4557,-1.9782
1728,16,296.3063,316.4763,-1.3615
1728,17,443.9954,259.0967,-0.1464
1729,1,407.4177,574.7440,-2.9553
1729,2,294.7293,459.4069,-1.4346
1729,3,255.6978,306.1508,-1.3154
1729,4,452.6983,205.1907,0.3501
1729,5,561.9164,202.9987,0.6567
1729,6,613.2764,395.4307,1.3372
1729,7,660.0941,391.7647,1.5206
1729,8,501.6194,535.1296,3.0312
1729,9,483.4753,302.4021,-0.3925
1729,10,486.3795,356.0075,0.0332
1729,11,348.5593,328.4995,-1.7779
1729,12,486.7360,397.0296,-3.1082
1729,13,498.1703,488.6970,2.8595
1729,14,491.9869,447.9235,2.8583
1729,15,351.1322,453.8063,-1.9305
1729,16,295.8962,316.8974,-1.3378
1729,17,442.8521,259.3412,-0.1034
1730,1,407.4478,575.9438,-2.8934
1730,2,294.6447,458.1438,-1.3926
1730,3,255.3024,305.3153,-1.2827
1730,4,454.1121,205.9446,0.4035
1730,5,562.5189,201.8584,0.7181
1730,6,612.9711,393.6013,1.3894
1730,7,660.1588,392.5242,1.5796
1730,8,501.3273,535.9184,3.0712
1730,9,483.5591,302.1534,-0.3890
1730,10,486.4092,355.5778,0.0295
1730,11,347.5577,330.4001,-1.7399
1730,12,486.9096,396.5982,-3.1119
1730,13,498.5365,488.1899,2.8580
1730,14,492.2824,447.4229,2.8569
1730,15,351.2805,454.8773,-1.8897
1730,16,295.5721,317.2544,-1.3161
1730,17,441.3836,259.5195,-0.0501
1731,1,407.3898,577.3933,-2.8308
1731,2,294.8180,457.5439,-1.3517
1731,3,255.0882,304.2313,-1.2530
1731,4,455.3245,206.7528,0.4581
1731,5,563.1375,200.8024,0.7780
1731,6,612.2985,391.7455,1.4402
1731,7,659.9771,393.4081,1.6458
1731,8,500.8822,536.5107,3.1144
1731,9,483.6034,302.0163,-0.3866
1731,10,486.4027,355.1718,0.0205
1731,11,346.7564,331.7334,-1.6978
1731,12,487.2834,396.2112,-3.1217
1731,13,499.0217,487.5761,2.8620
1731,14,492.8372,446.6923,2.8580
1731,15,351.6189,456.1768,-1.8467
1731,16,294.8448,317.4113,-1.2825
1731,17,439.9932,259.5620,0.0050
1732,1,407.2634,578.8475,-2.7688
1732,2,295.0004,457.3161,-1.3129
1732,3,254.8016,303.4214,-1.2152
1732,4,456.6005,207.6462,0.5086
1732,5,563.8536,199.7614,0.8381
1732,6,611.4748,389.8463,1.4906
1732,7,659.6103,394.3826,1.7159
1732,8,500.1947,536.9182,-3.1248
1732,9,483.6270,301.9432,-0.3854
1732,10,486.3381,354.7997,0.0085
1732,11,346.0982,332.7508,-1.6571
1732,12,487.7564,395.9113,-3.1361
1732,13,499.5016,486.9414,2.8715
1732,14,493.5191,445.8236,2.8614
1732,15,351.9733,456.8063,-1.8025
1732,16,294.4211,318.0222,-1.2541
1732,17,438.4890,259.4181,0.0617
1733,1,407.0677,580.2140,-2.7090
1733,2,295.1900,457.1783,-1.2714
1733,3,254.5689,302.7531,-1.1681
1733,4,457.4179,208.4840,0.5506
1733,5,564.2987,199.1559,0.8771
1733,6,610.7545,388.2847,1.5422
1733,7,659.1434,395.1479,1.7844
1733,8,499.3723,537.2087,-3.0803
1733,9,483.6478,302.0692,-0.3706
1733,10,486.2348,354.4555,-0.0048
1733,11,345.7119,333.4115,-1.6194
1733,12,488.2812,395.6776,3.1297
1733,13,499.9857,486.2988,2.8836
1733,14,494.2725,444.8883,2.8658
1733,15,352.2760,457.1122,-1.7582
1733,16,294.2603,319.0645,-1.2268
1733,17,437.1074,259.2168,0.1136
1734,1,406.7835,581.5195,-2.6506
1734,2,295.2856,457.3310,-1.2347
1734,3,254.6823,302.1594,-1.1128
1734,4,458.0688,209.6317,0.5887
1734,5,564.1268,199.2103,0.8795
1734,6,610.2410,386.8405,1.5833
1734,7,658.6444,396.0244,1.8375
1734,8,498.5132,537.4169,-3.0359
1734,9,483.6743,302.3408,-0.3410
1734,10,486.1073,354.1313,-0.0189
1734,11,345.4819,333.9611,-1.5730
1734,12,488.8354,395.4811,3.1108
1734,13,500.5015,485.6430,2.8964
1734,14,495.0741,443.9238,2.8704
1734,15,352.5101,457.2527,-1.7190
1734,16,294.2287,320.5290,-1.1912
1734,17,435.5046,258.7460,0.1735
1735,1,406.3959,582.7805,-2.5934
1735,2,295.3847,457.7655,-1.1869
1735,3,254.9353,301.3960,-1.0671
1735,4,458.1510,210.4958,0.6302
1735,5,563.3890,199.3504,0.8962
1735,6,609.6847,385.1457,1.6356
1735,7,657.8224,397.1606,1.9002
1735,8,497.6733,537.5621,-2.9916
1735,9,483.7034,302.6156,-0.3085
1735,10,485.9736,353.8391,-0.0328
1735,11,345.4068,335.2139,-1.5430
1735,12,489.3932,395.2993,3.0905
1735,13,501.0706,484.9649,2.9087
1735,14,495.9108,442.9367,2.8743
1735,15,352.7714,457.2749,-1.6754
1735,16,294.4373,321.4634,-1.1660
1735,17,434.4246,258.5178,0.2378
1736,1,405.8896,584.0081,-2.5371
1736,2,295.6445,457.9203,-1.1368
1736,3,255.4567,300.5272,-1.0263
1736,4,458.3795,211.6226,0.6686
1736,5,562.6867,199.4714,0.9122
1736,6,609.1976,384.0246,1.6944
1736,7,657.1387,397.8334,1.9624
1736,8,496.8871,537.6625,-2.9473
1736,9,483.7348,302.8784,-0.2758
1736,10,485.8179,353.5365,-0.0475
1736,11,345.4308,337.2191,-1.5211
